Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1978","1978","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1979","1979","ha","33000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1979","1979","100 g/ha","1818","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1979","1979","t","6000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1980","1980","ha","30000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1980","1980","100 g/ha","1333","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1980","1980","t","4000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1981","1981","ha","36000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1981","1981","100 g/ha","1944","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1981","1981","t","7000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1982","1982","ha","33000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1982","1982","100 g/ha","2121","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1982","1982","t","7000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1983","1983","ha","32000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1983","1983","100 g/ha","1875","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1983","1983","t","6000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1984","1984","ha","30000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1984","1984","100 g/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1984","1984","t","6000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1985","1985","ha","26000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1985","1985","100 g/ha","769","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1985","1985","t","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1986","1986","ha","28000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1986","1986","100 g/ha","714","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1986","1986","t","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1987","1987","ha","26000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1987","1987","100 g/ha","769","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1987","1987","t","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1988","1988","ha","36000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1988","1988","100 g/ha","556","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1988","1988","t","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1989","1989","ha","90000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1989","1989","100 g/ha","333","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1989","1989","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1990","1990","ha","60000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1990","1990","100 g/ha","500","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1990","1990","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1991","1991","ha","65000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1991","1991","100 g/ha","615","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1991","1991","t","4000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1992","1992","ha","34000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1992","1992","100 g/ha","588","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1992","1992","t","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1993","1993","ha","45000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1993","1993","100 g/ha","667","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1993","1993","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1994","1994","ha","47000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1994","1994","100 g/ha","638","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1994","1994","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1995","1995","ha","46530","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1995","1995","100 g/ha","634","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1995","1995","t","2952","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1996","1996","ha","46300","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1996","1996","100 g/ha","727","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1996","1996","t","3366","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1997","1997","ha","40000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1997","1997","100 g/ha","800","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1997","1997","t","3200","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1998","1998","ha","40000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1998","1998","100 g/ha","750","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1998","1998","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1999","1999","ha","16276","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1999","1999","100 g/ha","1843","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1999","1999","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","2000","2000","ha","4334","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","2000","2000","100 g/ha","2769","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","2000","2000","t","1200","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","2001","2001","ha","4319","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","2001","2001","100 g/ha","3774","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","2001","2001","t","1630","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","2002","2002","ha","1500","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","2002","2002","100 g/ha","4667","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","2002","2002","t","700","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","2003","2003","ha","1300","A","Official figure",""
